,equity,benchmark_equity,alpha_equity
2021-01-13 09:35:00,1002976.0,1002976.0,1000000.0
2021-01-13 09:40:00,996001.0,996001.0,1000000.0
2021-01-13 09:45:00,990514.0,990514.0,1000000.0
2021-01-13 09:50:00,994420.0,994420.0,1000000.0
2021-01-13 09:55:00,990886.0,990886.0,1000000.0
2021-01-13 10:00:00,989026.0,989026.0,1000000.0
2021-01-13 10:05:00,991909.0,991909.0,1000000.0
2021-01-13 10:10:00,991072.0,991072.0,1000000.0
2021-01-13 10:15:00,995536.0,995536.0,1000000.0
2021-01-13 10:20:00,993955.0,993955.0,1000000.0
2021-01-13 10:25:00,993211.0,993211.0,1000000.0
2021-01-13 10:30:00,991630.0,991630.0,1000000.0
2021-01-13 10:35:00,990793.0,990793.0,1000000.0
2021-01-13 10:40:00,989863.0,989863.0,1000000.0
2021-01-13 10:45:00,991165.0,991165.0,1000000.0
2021-01-13 10:50:00,993211.0,993211.0,1000000.0
2021-01-13 10:55:00,997117.0,997117.0,1000000.0
2021-01-13 11:00:00,996931.0,996931.0,1000000.0
2021-01-13 11:05:00,999442.0,999442.0,1000000.0
2021-01-13 11:10:00,1000093.0,1000093.0,1000000.0
2021-01-13 11:15:00,1002418.0,1002418.0,1000000.0
2021-01-13 11:20:00,1000093.0,1000093.0,1000000.0
2021-01-13 11:25:00,996373.0,996373.0,1000000.0
2021-01-13 11:30:00,995350.0,995350.0,1000000.0
2021-01-13 13:05:00,994606.0,994606.0,1000000.0
2021-01-13 13:10:00,995629.0,995629.0,1000000.0
2021-01-13 13:15:00,996466.0,996466.0,1000000.0
2021-01-13 13:20:00,994968.37992,994420.0,1000548.37992
2021-01-13 13:25:00,992616.37992,989956.0,1002660.37992
2021-01-13 13:30:00,990248.10154,988003.0,1002245.10154
2021-01-13 13:35:00,990341.10154,988096.0,1002245.10154
2021-01-13 13:40:00,990155.10154,987910.0,1002245.10154
2021-01-13 13:45:00,989876.10154,987631.0,1002245.10154
2021-01-13 13:50:00,985877.10154,983632.0,1002245.10154
2021-01-13 13:55:00,988109.10154,985864.0,1002245.10154
2021-01-13 14:00:00,991085.10154,988840.0,1002245.10154
2021-01-13 14:05:00,991829.10154,989584.0,1002245.10154
2021-01-13 14:10:00,990620.10154,988375.0,1002245.10154
2021-01-13 14:15:00,991829.10154,989584.0,1002245.10154
2021-01-13 14:20:00,990527.10154,988282.0,1002245.10154
2021-01-13 14:25:00,988481.10154,986236.0,1002245.10154
2021-01-13 14:30:00,990527.10154,988282.0,1002245.10154
2021-01-13 14:35:00,988016.10154,985771.0,1002245.10154
2021-01-13 14:40:00,988295.10154,986050.0,1002245.10154
2021-01-13 14:45:00,988574.10154,986329.0,1002245.10154
2021-01-13 14:50:00,988667.10154,986422.0,1002245.10154
2021-01-13 14:55:00,989690.10154,987445.0,1002245.10154
2021-01-13 15:00:00,989969.10154,987724.0,1002245.10154
2021-01-14 09:35:00,996851.10154,994606.0,1002245.10154
2021-01-14 09:40:00,1000571.10154,998326.0,1002245.10154
2021-01-14 09:45:00,996200.10154,993955.0,1002245.10154
2021-01-14 09:50:00,992852.10154,990607.0,1002245.10154
2021-01-14 09:55:00,991829.10154,989584.0,1002245.10154
2021-01-14 10:00:00,991550.10154,989305.0,1002245.10154
2021-01-14 10:05:00,985877.10154,983632.0,1002245.10154
2021-01-14 10:10:00,985040.10154,982795.0,1002245.10154
2021-01-14 10:15:00,988481.10154,986236.0,1002245.10154
2021-01-14 10:20:00,986993.10154,984748.0,1002245.10154
2021-01-14 10:25:00,987365.10154,985120.0,1002245.10154
2021-01-14 10:30:00,988667.10154,986422.0,1002245.10154
2021-01-14 10:35:00,992666.10154,990421.0,1002245.10154
2021-01-14 10:40:00,994154.10154,991909.0,1002245.10154
2021-01-14 10:45:00,997130.10154,994885.0,1002245.10154
2021-01-14 10:50:00,996572.10154,994327.0,1002245.10154
2021-01-14 10:55:00,998711.10154,996466.0,1002245.10154
2021-01-14 11:00:00,1000013.10154,997768.0,1002245.10154
2021-01-14 11:05:00,1001594.10154,999349.0,1002245.10154
2021-01-14 11:10:00,1010894.10154,1008649.0,1002245.10154
2021-01-14 11:15:00,1014521.10154,1012276.0,1002245.10154
2021-01-14 11:20:00,1013591.10154,1011346.0,1002245.10154
2021-01-14 11:25:00,1011638.10154,1009393.0,1002245.10154
2021-01-14 11:30:00,1013591.10154,1011346.0,1002245.10154
2021-01-14 13:05:00,1015730.1015400001,1013485.0000000001,1002245.10154
2021-01-14 13:10:00,1014521.10154,1012276.0,1002245.10154
2021-01-14 13:15:00,1016288.10154,1014043.0,1002245.10154
2021-01-14 13:20:00,1012196.10154,1009951.0,1002245.10154
2021-01-14 13:25:00,1012289.10154,1010044.0,1002245.10154
2021-01-14 13:30:00,1010987.10154,1008742.0,1002245.10154
2021-01-14 13:35:00,1011545.10154,1009300.0,1002245.10154
2021-01-14 13:40:00,1009964.10154,1007719.0,1002245.10154
2021-01-14 13:45:00,1007453.10154,1005208.0,1002245.10154
2021-01-14 13:50:00,1009406.10154,1007161.0,1002245.10154
2021-01-14 13:55:00,1011545.10154,1009300.0,1002245.10154
2021-01-14 14:00:00,1011266.10154,1009021.0,1002245.10154
2021-01-14 14:05:00,1011452.10154,1009207.0,1002245.10154
2021-01-14 14:10:00,1008197.10154,1005952.0,1002245.10154
2021-01-14 14:15:00,1007825.10154,1005580.0,1002245.10154
2021-01-14 14:20:00,1005872.10154,1003627.0,1002245.10154
2021-01-14 14:25:00,1005779.10154,1003534.0,1002245.10154
2021-01-14 14:30:00,1004198.10154,1001953.0,1002245.10154
2021-01-14 14:35:00,1005686.10154,1003441.0,1002245.10154
2021-01-14 14:40:00,1006244.10154,1003999.0,1002245.10154
2021-01-14 14:45:00,1003919.10154,1001674.0,1002245.10154
2021-01-14 14:50:00,1004849.10154,1002604.0,1002245.10154
2021-01-14 14:55:00,1002989.10154,1000744.0,1002245.10154
2021-01-14 15:00:00,1003733.10154,1001488.0,1002245.10154
2021-01-15 09:35:00,1003361.10154,1001116.0,1002245.10154
2021-01-15 09:40:00,1008011.10154,1005766.0,1002245.10154
2021-01-15 09:45:00,1012661.10154,1010416.0,1002245.10154
2021-01-15 09:50:00,1015730.1015400001,1013485.0000000001,1002245.10154
2021-01-15 09:55:00,1011638.10154,1009393.0,1002245.10154
2021-01-15 10:00:00,1013405.1015400001,1011160.0000000001,1002245.10154
2021-01-15 10:05:00,1011731.10154,1009486.0,1002245.10154
2021-01-15 10:10:00,1012382.1015399998,1010136.9999999999,1002245.10154
2021-01-15 10:15:00,1009964.10154,1007719.0,1002245.10154
2021-01-15 10:20:00,1007267.10154,1005022.0,1002245.10154
2021-01-15 10:25:00,1003640.10154,1001395.0,1002245.10154
2021-01-15 10:30:00,1001687.10154,999442.0,1002245.10154
2021-01-15 10:35:00,1000571.10154,998326.0,1002245.10154
2021-01-15 10:40:00,1000850.10154,998605.0,1002245.10154
2021-01-15 10:45:00,999083.10154,996838.0,1002245.10154
2021-01-15 10:50:00,998060.10154,995815.0,1002245.10154
2021-01-15 10:55:00,1000850.10154,998605.0,1002245.10154
2021-01-15 11:00:00,997409.10154,995164.0,1002245.10154
2021-01-15 11:05:00,993968.10154,991723.0,1002245.10154
2021-01-15 11:10:00,992666.10154,990421.0,1002245.10154
2021-01-15 11:15:00,989597.10154,987352.0,1002245.10154
2021-01-15 11:20:00,987551.10154,985306.0,1002245.10154
2021-01-15 11:25:00,990620.10154,988375.0,1002245.10154
